name,marks
Student4141,76
Student4142,71
Student4143,97
Student4144,75
Student4145,87
Student4146,84
Student4147,97
Student4148,72
Student4149,97
Student4150,98
Student4151,80
Student4152,97
Student4153,78
Student4154,100
Student4155,87
Student4156,99
Student4157,84
Student4158,80
Student4159,73
Student4160,99
Student4161,96
Student4162,75
Student4163,98
Student4164,86
Student4165,87
Student4166,90
Student4167,91
Student4168,77
Student4169,95
Student4170,80
Student4171,79
Student4172,94
Student4173,80
Student4174,86
Student4175,86
Student4176,90
Student4177,84
Student4178,73
Student4179,98
Student4180,87
Student4181,97
Student4182,81
Student4183,74
Student4184,99
Student4185,79
Student4186,94
Student4187,73
Student4188,92
Student4189,98
Student4190,87
Student4191,70
Student4192,94
Student4193,98
Student4194,99
Student4195,93
Student4196,93
Student4197,87
Student4198,96
Student4199,90
Student4200,90
Student4201,75
Student4202,72
Student4203,72
Student4204,74
Student4205,71
Student4206,72
Student4207,96
Student4208,80
Student4209,71
Student4210,92
Student4211,82
Student4212,95
Student4213,85
Student4214,90
Student4215,95
Student4216,70
Student4217,91
Student4218,71
Student4219,89
Student4220,88
Student4221,73
Student4222,96
Student4223,78
Student4224,78
Student4225,93
Student4226,72
Student4227,77
Student4228,76
Student4229,71
Student4230,99
Student4231,78
Student4232,79
Student4233,85
Student4234,74
Student4235,78
Student4236,77
Student4237,92
Student4238,90
Student4239,92
Student4240,74
Student4241,78
Student4242,85
Student4243,87
Student4244,83
Student4245,73
Student4246,79
Student4247,79
Student4248,97
Student4249,84
Student4250,89
Student4251,84
Student4252,85
Student4253,78
Student4254,75
Student4255,91
Student4256,92
Student4257,81
Student4258,76
Student4259,81
Student4260,98
Student4261,100
Student4262,99
Student4263,76
Student4264,79
Student4265,88
Student4266,86
Student4267,76
Student4268,83
Student4269,97
Student4270,91
Student4271,100
Student4272,97
Student4273,86
Student4274,89
Student4275,85
Student4276,78
Student4277,84
Student4278,92
Student4279,83
Student4280,78
Student4281,100
Student4282,74
Student4283,80
Student4284,70
Student4285,88
Student4286,88
Student4287,89
Student4288,95
Student4289,84
Student4290,96
Student4291,74
Student4292,87
Student4293,97
Student4294,79
Student4295,71
Student4296,70
Student4297,94
Student4298,70
Student4299,89
Student4300,86
Student4301,81
Student4302,91
Student4303,84
Student4304,83
Student4305,81
Student4306,100
Student4307,82
Student4308,100
Student4309,78
Student4310,76
Student4311,95
Student4312,88
Student4313,79
Student4314,71
Student4315,86
Student4316,89
Student4317,91
Student4318,90
Student4319,88
Student4320,78
Student4321,73
Student4322,71
Student4323,84
Student4324,75
Student4325,80
Student4326,97
Student4327,74
Student4328,97
Student4329,70
Student4330,91
Student4331,95
Student4332,98
Student4333,71
Student4334,78
Student4335,73
Student4336,97
Student4337,98
Student4338,74
Student4339,87
Student4340,83
Student4341,93
Student4342,85
Student4343,70
Student4344,70
Student4345,76
Student4346,100
Student4347,85
Student4348,80
Student4349,88
Student4350,75
Student4351,70
Student4352,77
Student4353,76
Student4354,79
Student4355,82
Student4356,93
Student4357,91
Student4358,75
Student4359,73
Student4360,99
Student4361,84
Student4362,75
Student4363,91
Student4364,71
Student4365,72
Student4366,76
Student4367,89
Student4368,72
Student4369,81
Student4370,72
Student4371,73
Student4372,80
Student4373,79
Student4374,100
Student4375,79
Student4376,91
Student4377,78
Student4378,80
Student4379,81
Student4380,80
Student4381,77
Student4382,90
Student4383,85
Student4384,76
Student4385,77
Student4386,71
Student4387,76
Student4388,76
Student4389,94
Student4390,87
Student4391,76
Student4392,85
Student4393,88
Student4394,75
Student4395,97
Student4396,100
Student4397,75
Student4398,81
Student4399,96
Student4400,76
Student4401,93
Student4402,86
Student4403,96
Student4404,88
Student4405,70
Student4406,75
Student4407,89
Student4408,93
Student4409,80
Student4410,70
Student4411,82
Student4412,71
Student4413,79
Student4414,98
Student4415,92
Student4416,77
Student4417,88
Student4418,97
Student4419,77
Student4420,99
Student4421,92
Student4422,97
Student4423,90
Student4424,75
Student4425,97
Student4426,100
Student4427,91
Student4428,78
Student4429,89
Student4430,89
Student4431,98
Student4432,86
Student4433,73
Student4434,95
Student4435,71
Student4436,98
Student4437,93
Student4438,88
Student4439,73
Student4440,79
Student4441,71
Student4442,79
Student4443,97
Student4444,71
Student4445,92
Student4446,71
Student4447,77
Student4448,70
Student4449,73
Student4450,71
Student4451,87
Student4452,88
Student4453,85
Student4454,98
Student4455,82
Student4456,80
Student4457,93
Student4458,100
Student4459,84
Student4460,98
Student4461,90
Student4462,86
Student4463,95
Student4464,74
Student4465,91
Student4466,89
Student4467,76
Student4468,83
Student4469,74
Student4470,77
Student4471,96
Student4472,95
Student4473,90
Student4474,81
Student4475,81
Student4476,73
Student4477,71
Student4478,84
Student4479,96
Student4480,86
Student4481,94
Student4482,91
Student4483,81
Student4484,79
Student4485,90
Student4486,100
Student4487,81
Student4488,72
Student4489,83
Student4490,82
Student4491,82
Student4492,87
Student4493,73
Student4494,94
Student4495,79
Student4496,80
Student4497,87
Student4498,70
Student4499,73
Student4500,74
Student4501,95
Student4502,87
Student4503,88
Student4504,80
Student4505,90
Student4506,97
Student4507,79
Student4508,70
Student4509,98
Student4510,74
Student4511,76
Student4512,78
Student4513,97
Student4514,71
Student4515,78
Student4516,70
Student4517,93
Student4518,95
Student4519,85
Student4520,77
Student4521,93
Student4522,80
Student4523,97
Student4524,81
Student4525,84
Student4526,93
Student4527,81
Student4528,99
Student4529,70
Student4530,70
Student4531,82
Student4532,86
Student4533,73
Student4534,74
Student4535,77
Student4536,88
Student4537,91
Student4538,82
Student4539,89
Student4540,97
Student4541,91
Student4542,100
Student4543,79
Student4544,77
Student4545,88
Student4546,98
Student4547,70
Student4548,81
Student4549,98
Student4550,81
Student4551,84
Student4552,95
Student4553,83
Student4554,82
Student4555,74
Student4556,92
Student4557,72
Student4558,91
Student4559,93
Student4560,86
Student4561,73
Student4562,78
Student4563,76
Student4564,78
Student4565,85
Student4566,76
Student4567,80
Student4568,99
Student4569,76
Student4570,78
Student4571,87
Student4572,82
Student4573,85
Student4574,89
Student4575,87
Student4576,70
Student4577,96
Student4578,91
Student4579,85
Student4580,74
Student4581,75
Student4582,91
Student4583,82
Student4584,75
Student4585,91
Student4586,74
Student4587,97
Student4588,90
Student4589,96
Student4590,91
Student4591,96
Student4592,90
Student4593,70
Student4594,79
Student4595,97
Student4596,82
Student4597,98
Student4598,96
Student4599,71
Student4600,87
Student4601,93
Student4602,81
Student4603,71
Student4604,99
Student4605,72
Student4606,81
Student4607,86
Student4608,73
Student4609,91
Student4610,97
Student4611,98
Student4612,93
Student4613,99
Student4614,79
Student4615,86
Student4616,77
Student4617,99
Student4618,82
Student4619,79
Student4620,98
Student4621,78
Student4622,83
Student4623,70
Student4624,74
Student4625,96
Student4626,98
Student4627,97
Student4628,87
Student4629,96
Student4630,92
Student4631,70
Student4632,70
Student4633,97
Student4634,96
Student4635,90
Student4636,93
Student4637,76
Student4638,76
Student4639,84
Student4640,92
Student4641,86
Student4642,77
Student4643,83
Student4644,90
Student4645,70
Student4646,89
Student4647,82
Student4648,72
Student4649,91
Student4650,98
Student4651,95
Student4652,94
Student4653,74
Student4654,86
Student4655,92
Student4656,82
Student4657,96
Student4658,90
Student4659,77
Student4660,71
Student4661,71
Student4662,87
Student4663,98
Student4664,72
Student4665,70
Student4666,97
Student4667,92
Student4668,89
Student4669,91
Student4670,100
Student4671,84
Student4672,76
Student4673,85
Student4674,83
Student4675,75
Student4676,93
Student4677,98
Student4678,98
Student4679,83
Student4680,83
Student4681,82
Student4682,92
Student4683,91
Student4684,82
Student4685,99
Student4686,91
Student4687,89
Student4688,97
Student4689,92
Student4690,71
Student4691,76
Student4692,74
Student4693,79
Student4694,74
Student4695,70
Student4696,83
Student4697,87
Student4698,86
Student4699,91
Student4700,95
Student4701,74
Student4702,91
Student4703,90
Student4704,96
Student4705,100
Student4706,87
Student4707,81
Student4708,82
Student4709,70
Student4710,78
Student4711,87
Student4712,70
Student4713,83
Student4714,94
Student4715,93
Student4716,95
Student4717,84
Student4718,95
Student4719,70
Student4720,82
Student4721,70
Student4722,89
Student4723,100
Student4724,94
Student4725,72
Student4726,86
Student4727,95
Student4728,86
Student4729,76
Student4730,94
Student4731,93
Student4732,98
Student4733,85
Student4734,77
Student4735,91
Student4736,79
Student4737,71
Student4738,95
Student4739,92
Student4740,99
Student4741,81
Student4742,88
Student4743,79
Student4744,83
Student4745,73
Student4746,83
Student4747,81
Student4748,95
Student4749,71
Student4750,98
Student4751,90
Student4752,77
Student4753,76
Student4754,88
Student4755,80
Student4756,86
Student4757,73
Student4758,86
Student4759,94
Student4760,95
Student4761,73
Student4762,85
Student4763,92
Student4764,77
Student4765,88
Student4766,75
Student4767,94
Student4768,92
Student4769,93
Student4770,89
Student4771,82
Student4772,72
Student4773,75
Student4774,72
Student4775,78
Student4776,85
Student4777,76
Student4778,91
Student4779,96
Student4780,79
Student4781,79
Student4782,92
Student4783,86
Student4784,92
Student4785,87
Student4786,71
Student4787,97
Student4788,70
Student4789,96
Student4790,75
Student4791,70
Student4792,71
Student4793,83
Student4794,95
Student4795,92
Student4796,96
Student4797,76
Student4798,97
Student4799,96
Student4800,96
Student4801,84
Student4802,75
Student4803,82
Student4804,98
Student4805,81
Student4806,92
Student4807,85
Student4808,72
Student4809,99
Student4810,83
Student4811,75
Student4812,99
Student4813,70
Student4814,73
Student4815,85
Student4816,81
Student4817,88
Student4818,82
Student4819,95
Student4820,93
Student4821,97
Student4822,99
Student4823,80
Student4824,74
Student4825,95
Student4826,97
Student4827,93
Student4828,98
Student4829,85
Student4830,71
Student4831,93
Student4832,78
Student4833,89
Student4834,82
Student4835,77
Student4836,98
Student4837,77
Student4838,73
Student4839,98
Student4840,82
Student4841,86
Student4842,71
Student4843,98
Student4844,74
Student4845,91
Student4846,92
Student4847,75
Student4848,78
Student4849,90
Student4850,79
Student4851,71
Student4852,83
Student4853,88
Student4854,100
Student4855,95
Student4856,78
Student4857,95
Student4858,84
Student4859,82
Student4860,73
Student4861,72
Student4862,98
Student4863,97
Student4864,89
Student4865,86
Student4866,76
Student4867,82
Student4868,77
Student4869,78
Student4870,79
Student4871,87
Student4872,90
Student4873,96
Student4874,89
Student4875,80
Student4876,93
Student4877,78
Student4878,94
Student4879,77
Student4880,87
Student4881,80
Student4882,82
Student4883,86
Student4884,77
Student4885,75
Student4886,90
Student4887,71
Student4888,94
Student4889,85
Student4890,82
Student4891,82
Student4892,86
Student4893,93
Student4894,98
Student4895,88
Student4896,91
Student4897,87
Student4898,72
Student4899,89
Student4900,88
Student4901,86
Student4902,74
Student4903,94
Student4904,70
Student4905,92
Student4906,92
Student4907,86
Student4908,92
Student4909,99
Student4910,96
Student4911,97
Student4912,78
Student4913,100
Student4914,76
Student4915,100
Student4916,70
Student4917,98
Student4918,80
Student4919,84
Student4920,71
Student4921,80
Student4922,90
Student4923,93
Student4924,85
Student4925,78
Student4926,83
Student4927,80
Student4928,88
Student4929,99
Student4930,100
Student4931,81
Student4932,75
Student4933,80
Student4934,76
Student4935,90
Student4936,80
Student4937,83
Student4938,73
Student4939,77
Student4940,74
Student4941,82
Student4942,79
Student4943,79
Student4944,100
Student4945,70
Student4946,87
Student4947,92
Student4948,81
Student4949,89
Student4950,91
Student4951,92
Student4952,76
Student4953,70
Student4954,82
Student4955,85
Student4956,81
Student4957,100
Student4958,78
Student4959,97
Student4960,72
Student4961,82
Student4962,79
Student4963,71
Student4964,97
Student4965,86
Student4966,79
Student4967,96
Student4968,82
Student4969,79
Student4970,78
Student4971,85
Student4972,94
Student4973,77
Student4974,78
Student4975,100
Student4976,80
Student4977,99
Student4978,78
Student4979,86
Student4980,73
Student4981,89
Student4982,75
Student4983,93
Student4984,80
Student4985,86
Student4986,100
Student4987,88
Student4988,75
Student4989,86
Student4990,81
Student4991,90
Student4992,97
Student4993,87
Student4994,94
Student4995,98
Student4996,73
Student4997,99
Student4998,70
Student4999,90
Student5000,89
Student5001,72
Student5002,92
Student5003,98
Student5004,88
Student5005,89
Student5006,97
Student5007,85
Student5008,100
Student5009,98
Student5010,94
Student5011,93
Student5012,79
Student5013,86
Student5014,88
Student5015,86
Student5016,96
Student5017,93
Student5018,86
Student5019,88
Student5020,87
Student5021,96
Student5022,72
Student5023,100
Student5024,76
Student5025,79
Student5026,99
Student5027,97
Student5028,94
Student5029,82
Student5030,76
Student5031,75
Student5032,95
Student5033,72
Student5034,71
Student5035,94
Student5036,99
Student5037,82
Student5038,90
Student5039,76
Student5040,100
Student5041,92
Student5042,92
Student5043,98
Student5044,74
Student5045,82
Student5046,72
Student5047,88
Student5048,88
Student5049,80
Student5050,76
Student5051,81
Student5052,98
Student5053,90
Student5054,98
Student5055,84
Student5056,70
Student5057,90
Student5058,71
Student5059,72
Student5060,97
Student5061,92
Student5062,79
Student5063,91
Student5064,99
Student5065,87
Student5066,75
Student5067,85
Student5068,89
Student5069,94
Student5070,76
Student5071,94
Student5072,75
Student5073,72
Student5074,74
Student5075,72
Student5076,83
Student5077,92
Student5078,88
Student5079,78
Student5080,76
Student5081,90
Student5082,71
Student5083,94
Student5084,88
Student5085,76
Student5086,87
Student5087,81
Student5088,80
Student5089,88
Student5090,88
Student5091,86
Student5092,90
Student5093,77
Student5094,83
Student5095,78
Student5096,80
Student5097,93
Student5098,97
Student5099,72
Student5100,85
Student5101,95
Student5102,78
Student5103,96
Student5104,83
Student5105,92
Student5106,79
Student5107,87
Student5108,72
Student5109,97
Student5110,100
Student5111,73
Student5112,79
Student5113,94
Student5114,79
Student5115,80
Student5116,77
Student5117,93
Student5118,78
Student5119,83
Student5120,92
Student5121,70
Student5122,82
Student5123,71
Student5124,79
Student5125,98
Student5126,87
Student5127,99
Student5128,92
Student5129,87
Student5130,90
Student5131,89
Student5132,91
Student5133,94
Student5134,86
Student5135,89
Student5136,76
Student5137,82
Student5138,85
Student5139,91
Student5140,76
Student5141,79
Student5142,93
Student5143,88
Student5144,95
Student5145,95
Student5146,88
Student5147,97
Student5148,75
Student5149,80
Student5150,89
Student5151,81
Student5152,74
Student5153,90
Student5154,71
Student5155,72
Student5156,76
Student5157,96
Student5158,83
Student5159,83
Student5160,89
Student5161,96
Student5162,84
Student5163,75
Student5164,82
Student5165,70
Student5166,81
Student5167,76
Student5168,70
Student5169,72
Student5170,85
Student5171,75
Student5172,85
Student5173,93
Student5174,98
Student5175,75
Student5176,92
Student5177,70
Student5178,84
Student5179,95
Student5180,97
Student5181,87
Student5182,94
Student5183,96
Student5184,87
Student5185,89
Student5186,70
Student5187,82
Student5188,78
Student5189,89
Student5190,95
Student5191,71
Student5192,90
Student5193,95
Student5194,70
Student5195,98
Student5196,83
Student5197,97
Student5198,71
Student5199,72
Student5200,74
Student5201,76
Student5202,89
Student5203,81
Student5204,88
Student5205,100
Student5206,81
Student5207,73
Student5208,84
Student5209,92
Student5210,100
Student5211,89
Student5212,82
Student5213,78
Student5214,75
Student5215,79
Student5216,90
Student5217,86
Student5218,91
Student5219,86
Student5220,79
Student5221,91
Student5222,96
Student5223,74
Student5224,92
Student5225,72
Student5226,73
Student5227,84
Student5228,81
Student5229,76
Student5230,74
Student5231,76
Student5232,78
Student5233,80
Student5234,97
Student5235,88
Student5236,100
Student5237,78
Student5238,79
Student5239,100
Student5240,85
Student5241,75
Student5242,80
Student5243,99
Student5244,91
Student5245,82
Student5246,87
Student5247,72
Student5248,97
Student5249,76
Student5250,78
Student5251,96
Student5252,73
Student5253,89
Student5254,94
Student5255,85
Student5256,85
Student5257,84
Student5258,74
Student5259,79
Student5260,88
Student5261,89
Student5262,79
Student5263,91
Student5264,99
Student5265,100
Student5266,71
Student5267,70
Student5268,71
Student5269,100
Student5270,84
Student5271,95
Student5272,72
Student5273,81
Student5274,81
Student5275,91
Student5276,80
Student5277,81
Student5278,97
Student5279,75
Student5280,91
Student5281,75
Student5282,74
Student5283,98
Student5284,83
Student5285,88
Student5286,91
Student5287,100
Student5288,89
Student5289,77
Student5290,81
Student5291,98
Student5292,96
Student5293,77
Student5294,99
Student5295,81
Student5296,76
Student5297,85
Student5298,91
Student5299,91
Student5300,79
Student5301,76
Student5302,81
Student5303,84
Student5304,74
Student5305,86
Student5306,84
Student5307,72
Student5308,76
Student5309,99
Student5310,70
Student5311,70
Student5312,71
Student5313,97
Student5314,90
Student5315,99
Student5316,87
Student5317,94
Student5318,82
Student5319,79
Student5320,79
Student5321,72
Student5322,71
Student5323,70
Student5324,98
Student5325,85
Student5326,81
Student5327,99
Student5328,72
Student5329,75
Student5330,87
Student5331,78
Student5332,84
Student5333,75
Student5334,81
Student5335,70
Student5336,90
Student5337,85
Student5338,97
Student5339,75
Student5340,96
Student5341,78
Student5342,75
Student5343,76
Student5344,83
Student5345,84
Student5346,73
Student5347,90
Student5348,89
Student5349,91
Student5350,86
Student5351,77
Student5352,85
Student5353,70
Student5354,95
Student5355,75
Student5356,92
Student5357,73
Student5358,82
Student5359,79
Student5360,92
Student5361,83
Student5362,94
Student5363,70
Student5364,93
Student5365,93
Student5366,94
Student5367,95
Student5368,76
Student5369,85
Student5370,94
Student5371,85
Student5372,87
Student5373,77
Student5374,75
Student5375,88
Student5376,95
Student5377,89
Student5378,99
Student5379,100
Student5380,82
Student5381,86
Student5382,100
Student5383,98
Student5384,77
Student5385,81
Student5386,78
Student5387,100
Student5388,89
Student5389,96
Student5390,76
Student5391,84
Student5392,98
Student5393,78
Student5394,74
Student5395,86
Student5396,81
Student5397,100
Student5398,77
Student5399,73
Student5400,73
Student5401,70
Student5402,97
Student5403,73
Student5404,100
Student5405,97
Student5406,96
Student5407,77
Student5408,93
Student5409,88
Student5410,82
Student5411,74
Student5412,94
Student5413,89
Student5414,78
Student5415,74
Student5416,97
Student5417,76
Student5418,86
Student5419,84
Student5420,87
Student5421,88
Student5422,75
Student5423,90
Student5424,86
Student5425,99
Student5426,98
Student5427,76
Student5428,90
Student5429,79
Student5430,74
Student5431,82
Student5432,76
Student5433,90
Student5434,98
Student5435,97
Student5436,96
Student5437,91
Student5438,95
Student5439,80
Student5440,97
Student5441,86
Student5442,82
Student5443,89
Student5444,84
Student5445,91
Student5446,90
Student5447,73
Student5448,84
Student5449,90
Student5450,81
Student5451,87
Student5452,94
Student5453,74
Student5454,90
Student5455,93
Student5456,89
Student5457,87
Student5458,96
Student5459,87
Student5460,94
Student5461,71
Student5462,84
Student5463,83
Student5464,94
Student5465,70
Student5466,84
Student5467,88
Student5468,83
Student5469,72
Student5470,79
Student5471,85
Student5472,76
Student5473,84
Student5474,86
Student5475,89
Student5476,75
Student5477,90
Student5478,82
Student5479,76
Student5480,70
Student5481,79
Student5482,82
Student5483,100
Student5484,74
Student5485,78
Student5486,73
Student5487,90
Student5488,93
Student5489,77
Student5490,84
Student5491,76
Student5492,86
Student5493,84
Student5494,74
Student5495,91
Student5496,99
Student5497,85
Student5498,79
Student5499,83
Student5500,100
Student5501,80
Student5502,86
Student5503,80
Student5504,94
Student5505,92
Student5506,88
Student5507,86
Student5508,98
Student5509,75
Student5510,79
Student5511,94
Student5512,79
Student5513,95
Student5514,79
Student5515,100
Student5516,90
Student5517,73
Student5518,70
Student5519,71
Student5520,89
Student5521,75
Student5522,74
Student5523,85
Student5524,70
Student5525,95
Student5526,81
Student5527,70
Student5528,82
Student5529,72
Student5530,81
Student5531,96
Student5532,85
Student5533,100
Student5534,90
Student5535,97
Student5536,71
Student5537,83
Student5538,86
Student5539,88
Student5540,88
Student5541,90
Student5542,99
Student5543,83
Student5544,79
Student5545,85
Student5546,100
Student5547,88
Student5548,79
Student5549,83
Student5550,88
Student5551,85
Student5552,72
Student5553,71
Student5554,97
Student5555,87
Student5556,95
Student5557,97
Student5558,99
Student5559,95
Student5560,75
Student5561,87
Student5562,93
Student5563,89
Student5564,80
Student5565,90
Student5566,74
Student5567,94
Student5568,76
Student5569,99
Student5570,80
Student5571,76
Student5572,76
Student5573,75
Student5574,75
Student5575,73
Student5576,87
Student5577,72
Student5578,89
Student5579,84
Student5580,87
Student5581,79
Student5582,93
Student5583,91
Student5584,80
Student5585,79
Student5586,80
Student5587,83
Student5588,74
Student5589,97
Student5590,86
Student5591,87
Student5592,98
Student5593,99
Student5594,94
Student5595,76
Student5596,77
Student5597,83
Student5598,78
Student5599,94
Student5600,78
Student5601,88
Student5602,95
Student5603,92
Student5604,96
Student5605,91
Student5606,77
Student5607,96
Student5608,82
Student5609,79
Student5610,83
Student5611,79
Student5612,90
Student5613,80
Student5614,100
Student5615,73
Student5616,75
Student5617,92
Student5618,78
Student5619,78
Student5620,71
Student5621,75
Student5622,93
Student5623,70
Student5624,70
Student5625,96
Student5626,99
Student5627,80
Student5628,77
Student5629,95
Student5630,93
Student5631,84
Student5632,98
Student5633,85
Student5634,88
Student5635,75
Student5636,98
Student5637,89
Student5638,88
Student5639,85
Student5640,75
Student5641,87
Student5642,70
Student5643,84
Student5644,79
Student5645,79
Student5646,78
Student5647,100
Student5648,84
Student5649,77
Student5650,70
Student5651,82
Student5652,93
Student5653,96
Student5654,96
Student5655,70
Student5656,82
Student5657,75
Student5658,90
Student5659,71
Student5660,97
Student5661,96
Student5662,87
Student5663,92
Student5664,81
Student5665,73
Student5666,86
Student5667,99
Student5668,92
Student5669,94
Student5670,77
Student5671,95
Student5672,99
Student5673,73
Student5674,97
Student5675,76
Student5676,95
Student5677,84
Student5678,94
Student5679,74
Student5680,77
Student5681,80
Student5682,80
Student5683,74
Student5684,87
Student5685,99
Student5686,97
Student5687,90
Student5688,71
Student5689,91
Student5690,88
Student5691,78
Student5692,77
Student5693,85
Student5694,96
Student5695,88
Student5696,86
Student5697,81
Student5698,95
Student5699,96
Student5700,80
Student5701,99
Student5702,73
Student5703,78
Student5704,70
Student5705,94
Student5706,96
Student5707,78
Student5708,83
Student5709,83
Student5710,90
Student5711,79
Student5712,88
Student5713,91
Student5714,82
Student5715,100
Student5716,87
Student5717,87
Student5718,100
Student5719,95
Student5720,94
Student5721,93
Student5722,74
Student5723,88
Student5724,70
Student5725,100
Student5726,99
Student5727,83
Student5728,95
Student5729,80
Student5730,78
Student5731,76
Student5732,71
Student5733,97
Student5734,98
Student5735,96
Student5736,85
Student5737,94
Student5738,71
Student5739,99
Student5740,99
Student5741,92
Student5742,75
Student5743,99
Student5744,70
Student5745,73
Student5746,81
Student5747,78
Student5748,95
Student5749,99
Student5750,71
Student5751,87
Student5752,72
Student5753,78
Student5754,80
Student5755,88
Student5756,86
Student5757,74
Student5758,74
Student5759,72
Student5760,93
Student5761,100
Student5762,75
Student5763,90
Student5764,99
Student5765,84
Student5766,85
Student5767,97
Student5768,95
Student5769,81
Student5770,81
Student5771,82
Student5772,77
Student5773,72
Student5774,85
Student5775,98
Student5776,80
Student5777,77
Student5778,92
Student5779,95
Student5780,70
Student5781,71
Student5782,72
Student5783,99
Student5784,85
Student5785,93
Student5786,84
Student5787,75
Student5788,91
Student5789,99
Student5790,82
Student5791,70
Student5792,74
Student5793,78
Student5794,99
Student5795,96
Student5796,70
Student5797,81
Student5798,85
Student5799,75
Student5800,74
Student5801,85
Student5802,94
Student5803,82
Student5804,83
Student5805,84
Student5806,76
Student5807,98
Student5808,77
Student5809,94
Student5810,98
Student5811,90
Student5812,93
Student5813,100
Student5814,78
Student5815,73
Student5816,93
Student5817,80
Student5818,76
Student5819,75
Student5820,90
Student5821,97
Student5822,98
Student5823,83
Student5824,75
Student5825,71
Student5826,100
Student5827,72
Student5828,73
Student5829,100
Student5830,97
Student5831,73
Student5832,100
Student5833,94
Student5834,85
Student5835,98
Student5836,85
Student5837,72
Student5838,70
Student5839,76
Student5840,95
Student5841,86
Student5842,79
Student5843,91
Student5844,79
Student5845,76
Student5846,80
Student5847,84
Student5848,87
Student5849,92
Student5850,97
Student5851,97
Student5852,77
Student5853,79
Student5854,95
Student5855,98
Student5856,93
Student5857,73
Student5858,72
Student5859,83
Student5860,71
Student5861,88
Student5862,81
Student5863,92
Student5864,89
Student5865,82
Student5866,83
Student5867,77
Student5868,94
Student5869,86
Student5870,100
Student5871,92
Student5872,86
Student5873,88
Student5874,100
Student5875,95
Student5876,97
Student5877,94
Student5878,95
Student5879,80
Student5880,76
Student5881,71
Student5882,78
Student5883,97
Student5884,76
Student5885,73
Student5886,85
Student5887,72
Student5888,89
Student5889,93
Student5890,80
Student5891,83
Student5892,80
Student5893,85
Student5894,74
Student5895,93
Student5896,75
Student5897,80
Student5898,99
Student5899,91
Student5900,74
Student5901,95
Student5902,77
Student5903,70
Student5904,87
Student5905,100
Student5906,99
Student5907,74
Student5908,99
Student5909,82
Student5910,70
Student5911,78
Student5912,86
Student5913,84
Student5914,87
Student5915,89
Student5916,81
Student5917,98
Student5918,78
Student5919,100
Student5920,81
Student5921,73
Student5922,74
Student5923,91
Student5924,70
Student5925,88
Student5926,70
Student5927,74
Student5928,96
Student5929,89
Student5930,95
Student5931,88
Student5932,95
Student5933,75
Student5934,77
Student5935,81
Student5936,86
Student5937,73
Student5938,79
Student5939,89
Student5940,84
Student5941,97
Student5942,91
Student5943,87
Student5944,100
Student5945,91
Student5946,94
Student5947,85
Student5948,81
Student5949,81
Student5950,79
Student5951,72
Student5952,96
Student5953,92
Student5954,85
Student5955,74
Student5956,71
Student5957,90
Student5958,83
Student5959,80
Student5960,80
Student5961,85
Student5962,70
Student5963,87
Student5964,88
Student5965,90
Student5966,81
Student5967,75
Student5968,78
Student5969,92
Student5970,89
Student5971,75
Student5972,75
Student5973,89
Student5974,91
Student5975,80
Student5976,74
Student5977,74
Student5978,86
Student5979,85
Student5980,89
Student5981,99
Student5982,96
Student5983,90
Student5984,83
Student5985,82
Student5986,81
Student5987,97
Student5988,91
Student5989,88
Student5990,95
Student5991,75
Student5992,74
Student5993,99
Student5994,85
Student5995,73
Student5996,84
Student5997,94
Student5998,72
Student5999,88
Student6000,74
Student6001,77
Student6002,78
Student6003,98
Student6004,90
Student6005,96
Student6006,72
Student6007,91
Student6008,83
Student6009,90
Student6010,92
Student6011,71
Student6012,72
Student6013,93
Student6014,71
Student6015,76
Student6016,70
Student6017,75
Student6018,78
Student6019,85
Student6020,72
Student6021,87
Student6022,90
Student6023,95
Student6024,92
Student6025,78
Student6026,99
Student6027,94
Student6028,91
Student6029,73
Student6030,70
Student6031,76
Student6032,71
Student6033,83
Student6034,92
Student6035,94
Student6036,98
Student6037,91
Student6038,87
Student6039,76
Student6040,95
Student6041,72
Student6042,79
Student6043,95
Student6044,88
Student6045,92
Student6046,97
Student6047,85
Student6048,84
Student6049,94
Student6050,98
Student6051,80
Student6052,75
Student6053,76
Student6054,74
Student6055,86
Student6056,71
Student6057,97
Student6058,72
Student6059,94
Student6060,97
Student6061,94
Student6062,95
Student6063,90
Student6064,79
Student6065,81
Student6066,89
Student6067,98
Student6068,85
Student6069,78
Student6070,85
Student6071,90
Student6072,83
Student6073,90
Student6074,72
Student6075,98
Student6076,70
Student6077,73
Student6078,93
Student6079,83
Student6080,91
Student6081,100
Student6082,89
Student6083,72
Student6084,96
Student6085,100
Student6086,85
Student6087,71
Student6088,94
Student6089,77
Student6090,84
Student6091,87
Student6092,86
Student6093,72
Student6094,87
Student6095,92
Student6096,71
Student6097,96
Student6098,81
Student6099,91
Student6100,88
Student6101,74
Student6102,91
Student6103,100
Student6104,74
Student6105,80
Student6106,89
Student6107,100
Student6108,92
Student6109,79
Student6110,85
Student6111,76
Student6112,83
Student6113,81
Student6114,82
Student6115,75
Student6116,77
Student6117,98
Student6118,97
Student6119,83
Student6120,86
Student6121,75
Student6122,96
Student6123,89
Student6124,71
Student6125,81
Student6126,72
Student6127,84
Student6128,77
Student6129,75
Student6130,93
Student6131,80
Student6132,81
Student6133,77
Student6134,71
Student6135,94
Student6136,80
Student6137,82
Student6138,72
Student6139,88
